"COU","Country","DESIG","Designation","DOMAIN","Domain","MEASURE","Measure","CALCULATION","Calculation method","SCOPE","Scope","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,12.469,,
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,12.771,,
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,12.901,,
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,12.917,,
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,12.919,,
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,12.921,,
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,12.965,,
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,12.965,,
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,12.965,,
"USA","United States","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,12.965,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,2.769,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,3.393,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,4.33,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,7.164,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,8.564,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,10.887,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,13.391,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,14.316,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,14.4,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,14.479,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,14.734,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,14.93,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,15.331,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,15.378,,
"G7M","G7","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,15.379,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,0,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,0,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,0,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,0,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,18.172,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,18.172,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,18.934,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,19.014,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,19.014,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,19.014,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,19.014,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,19.014,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,19.014,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,19.014,,
"ASM","American Samoa","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,19.014,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,0,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,0,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,0,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,0,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,0,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,1.229,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,13.277,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,13.277,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,13.277,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,13.277,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,13.277,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,13.277,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,13.277,,
"AIA","Anguilla","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,13.277,,
